"brand","model","screenSize","screenTech","star","energyConsumption"
"samsung","QA65LS01BAS",65,"LED",4.5,492
"samsung","QA65LS01B**",65,"LED",4.5,492
"samsung","QA50Q80BAS",49,"LED",2,507
"samsung","QA75QN700BW",75,"LED",2.5,1000
"samsung","QA75QN700BS",75,"LED",2.5,1000
"samsung","QA75QN700B*",75,"LED",2.5,1000
"samsung","QA43LS01BAW",43,"LED",3.5,302
"samsung","QA43LS01BBW",43,"LED",3.5,302
"samsung","QA43LS01BAS",43,"LED",3.5,302
"samsung","QA43LS01B**",43,"LED",3.5,302
"samsung","QA50LS01BAS",50,"LED",4,353
"samsung","HG43AU800AW",43,"LED",4,251
"samsung","HG50AU800AW",49,"LED",4.5,291
"samsung","QA55Q80BAW",55,"LED",2.5,580
"samsung","QA55Q80BAS",55,"LED",2.5,580
"samsung","QA55Q80BA*",55,"LED",2.5,580
"samsung","HG55AU800AW",55,"LED",5,317
"samsung","HG65AU800AW",65,"LED",5,419
"samsung","HG75AU800AW",75,"LED",5,576
"sony","XR-55X90K",55,"LED",3.5,471
"samsung","QA55Q6*BA*",55,"LED",5,321
"samsung","QA55Q63BAS",55,"LED",5,321
"samsung","QA55Q60BAW",55,"LED",5,321
"samsung","QA55Q60BAS",55,"LED",5,321
"samsung","QA43Q6*BAS",43,"LED",4,259
"samsung","QA43Q63BAS",43,"LED",4,259
"samsung","QA43Q60BAS",43,"LED",4,259
"samsung","QA50Q6*BAS",49,"LED",4.5,295
"samsung","QA50Q63BAS",49,"LED",4.5,295
"samsung","QA50Q60BAS",49,"LED",4.5,295
"samsung","QA75Q63BAS",75,"LED",4.5,671
"samsung","QA75Q6*BA*",75,"LED",4.5,671
"samsung","QA75Q63BAK",75,"LED",4.5,671
"samsung","QA75Q60BAW",75,"LED",4.5,671
"samsung","QA75Q60BAS",75,"LED",4.5,671
"samsung","QA65Q63BAS",65,"LED",5,430
"samsung","QA65Q6*BA*",65,"LED",5,430
"samsung","QA65Q63BAK",65,"LED",5,430
"samsung","QA65Q60BAW",65,"LED",5,430
"samsung","QA65Q60BAS",65,"LED",5,430
"lg","65QNED966QA",65,"LED",4,557
"lg","75QNED966QA",75,"LED",4.5,630
"lg","86UQ91006LA",86,"LED",4,915
"polaroid","PL5021WOS",50,"LED",6,202
"blaupunkt","BP240HSG9200",24,"LCD",5,84
"blaupunkt","BP4000F",40,"LED",6,151
"sony","XR-65X95K",65,"LED",2,835
"sony","XR-75X95K",75,"LED",3,894
"sony","XR-85X95K",85,"LED",3.5,1076
"lg","OLED83G2PSA",83,"OLED",5.5,663
"lg","OLED83G26LA",83,"OLED",5.5,663
"sony","XR-65A95K",65,"OLED",4.5,507
"samsung","QA43LS05BAW",43,"LED",3,306
"samsung","QA43LS05BBW",43,"LED",3,306
"samsung","QA43LS05BAS",43,"LED",3,306
"samsung","QA43LS05B**",43,"LED",3,306
"kogan","KAQLED50XQ9610STA",49,"LED",4,331
"dgtec","DG5521WOS",55,"LCD",6,256
"jvc","LT-40N5115AM",40,"LED",6,151
"jvc","LT-55N7115AM",55,"LED",4.5,360
"lg","55UP751C0VG",55,"LED",4,422
"lg","65UP751C0VG",65,"LED",4,532
"lg","75UP751C0VC",75,"LED",4.5,627
"chiq","L24D6C",24,"LCD",5,82
"bauhn","ATV85UHDW-0322",85,"LCD",6,600
"sony","XR-48A90K",48,"OLED",4,315
"sony","KD-50X85K",49,"LED",4,347
"sony","KD-55X85K",55,"LED",3,504
"sony","KD-65X85K",65,"LED",3,661
"sony","KD-75X85K",75,"LED",3.5,826
"sony","KD-85X85K",85,"LED",4,875
"jvc","LT-75N7125A",74,"LED",4,758
"jvc","LT-65N7115AM",64,"LED",6,370
"akai","AK8521S6WOS",85,"LCD",6,600
"jvc","LT-55NQ7105AT2",55,"LED",5,320
"linsar","LS85UHDNF",85,"LCD",6,600
"kogan","KALED50XU9220STD",49,"LED",5,284
"kogan","KALED75XU9220STA",75,"LED",5.5,536
"kogan","KAQLED65XQ9610STB",64,"LED",4,572
"kogan","KALED32RH9310STA",31,"LED",6,104
"samsung","QA32LS03BBK",31,"LED",4.5,145
"samsung","QA32LS03BBW",31,"LED",4.5,145
"samsung","QA32LS03BBS",31,"LED",4.5,145
"samsung","QA32LS03B**",31,"LED",4.5,145
"sony","KD-43X85K",42,"LED",3.5,286
"avel innovations","AVS240WS",24,"LED",4.5,90
"lg","55QNED85SQA",55,"LED",4.5,375
"lg","55QNED866QA",55,"LED",4.5,375
"lg","65QNED85SQA",65,"LED",4.5,484
"lg","65QNED866QA",65,"LED",4.5,484
"lg","75QNED85SQA",75,"LED",5,587
"lg","75QNED866QA",75,"LED",5,587
"lg","86QNED85SQA",86,"LED",5,754
"lg","86QNED866QA",86,"LED",5,754
"sony","XR-42A90K",42,"OLED",4,256
"avel innovations","AVS240KS",24,"LED",4.5,91
"avel innovations","AVS325KS",32,"LED",4.5,145
"kogan","KALED58XU9230STA",57,"LED",4,448
"kogan","KALED24RH9310STA",24,"LED",6,68
"polaroid","PL2421FHDC",24,"LED",6,68
"teac","LE50GA522",50,"LED",6,210
"teac","LE55GA522",55,"LED",6,247
"chiq","L24G5W",24,"LED",5,82
"chiq","L32G5W",31,"LED",5,131
"chiq","L40G5W",39,"LED",5,185
"jvc","LT-43N7125A",42,"LCD",4.5,235
"tcl","43C635",42,"LED",4.5,218
"tcl","50C635",49,"LED",4.5,307
"tcl","55C635",55,"LED",5,320
"tcl","65C635",64,"LED",5.5,410
"tcl","75C635",75,"LED",5.5,527
"jvc","LT-50NQ7115A",49,"LCD",4,354
"lg","65ART90ESQA",65,"OLED",5,462
"lg","65ART90ESQB",65,"OLED",5,462
"lg","65ART90ESQC",65,"OLED",5,462
"lg","65ART90E6QA",65,"OLED",5,462
"lg","65ART90E6QB",65,"OLED",5,462
"lg","65ART90E6QC",65,"OLED",5,462
"lg","65ART90E",65,"OLED",5,462
"kogan","KALED70UN8920SNA",70,"LED",4,667
"kogan","KALED70UN8920SNB",70,"LED",4,667
"kogan","KALED70UN8920SNC",70,"LED",4,667
"kogan","KALED70UN8920SND",70,"LED",4,667
"kogan","D70S218-U-T2C-S-I",70,"LED",4,667
"kogan","KALED70*",70,"LED",4,667
"kogan","KALED19PRIZC",19,"LED",5,62
"kogan","KALED24EH6300NA",24,"LED",5,83
"kogan","KALED24EH6300NB",24,"LED",5,83
"kogan","KALED24EH6300NC",24,"LED",5,83
"kogan","KALED24EH6300ND",24,"LED",5,83
"kogan","D236GD064C-T2C",24,"LED",5,83
"kogan","KALED24*",24,"LED",5,83
"bauhn","ATV50UHDW-0422",49,"LCD",6,220
"tcl","55C735",55,"LED",5,320
"tcl","65C735",64,"LED",5,440
"tcl","75C735",75,"LED",4.5,665
"tcl","55C835",55,"LED",2.5,587
"tcl","65C835",64,"LED",3,726
"tcl","75C835",75,"LED",2,1130
"linsar","LS50UHDNF",49,"LCD",6,220
"samsung","QA65S95BAW",65,"LED",4,569
"samsung","QA65S95BAS",65,"LED",4,569
"samsung","QA65S95BA*",65,"LED",4,569
"bauhn","ATV70UHDW-0422",70,"LCD",6,395
"samsung","QA55S95BA*",55,"LED",3,521
"samsung","QA55S95BAS",55,"LED",3,521
"samsung","QA55S95BAW",55,"LED",3,521
"chiq","U50G7P",49,"LED",5,265
"chiq","U55G7P",55,"LED",4.5,349
"chiq","U55QM8V",55,"LED",4,415
"chiq","U65QM8V",65,"LED",4,572
"linsar","LS24C12V",24,"LCD",6,67
"lsp tv","Prison TV",19,"LED",5,60
"chiq","L40G7P",39,"LED",5,189
"chiq","U43G7P",42,"LED",4.5,240
"chiq","U65G7P",64,"LED",4.5,506
"bauhn","ATV55UHDQ-0722",55,"LCD",5.5,305
"prism+","Q55 PRO QE",55,"LED",4,424
"philips","65PUT8507/79",65,"LED",4.5,469
"philips","65PUT8507/75",65,"LED",4.5,469
"philips","50PUT8507/79",49,"LED",4,329
"philips","50PUT8507/75",49,"LED",4,329
"toshiba","75C350LP",75,"LED",6,489
"walton","W32D120GE",32,"LED",5.5,115
"walton","W32D120G",32,"LED",5.5,115
"walton","W32D120GAU",32,"LED",5.5,115
"walton","W32D120G_AU",32,"LED",5.5,115
"walton","32D120G",32,"LED",5.5,115
"walton","32D120GAU",32,"LED",5.5,115
"walton","32D120G_AU",32,"LED",5.5,115
"walton","WD40RGE",40,"LED",6,135
"walton","WD40RG",40,"LED",6,135
"walton","WD40RGAU",40,"LED",6,135
"walton","WD40RG_AU",40,"LED",6,135
"walton","40RG",40,"LED",6,135
"walton","40RGAU",40,"LED",6,135
"walton","40RG_AU",40,"LED",6,135
"walton","W43D210GE",43,"LED",7,138
"walton","W43D210G",43,"LED",7,138
"walton","W43D210GAU",43,"LED",7,138
"walton","W43D210G_AU",43,"LED",7,138
"walton","43D210G",43,"LED",7,138
"walton","43D210GAU",43,"LED",7,138
"walton","43D210G_AU",43,"LED",7,138
"blaupunkt","BP750USG9300",75,"LCD",4,692
"eko","K55DVAQ",55,"LCD",4.5,380
"eko","K32FSG11",31,"LCD",5,130
"eko","K58USG",58,"LED",4,465
"hisense","50A6HAU",50,"LED",5.5,254
"blaupunkt","BP3200HDV7100",32,"LED",5,131
"eko","K65DVAQ",64,"LCD",3,725
"samsung","HG50BU800AW",49,"LED",4,346
"samsung","HG55BU800AW",55,"LED",4,416
"philips","55PUT8507/79",55,"LED",4.5,381
"philips","55PUT8507/75",55,"LED",4.5,381
"samsung","HG43BU800AW",43,"LED",4,270
"samsung","HG65BU800AW",65,"LED",5,437
"samsung","HG75BU800AW",75,"LED",5,576
"hisense","58A6HAU",58,"LED",5.5,335
"toshiba","43C350LP",43,"LED",5,214
"toshiba","50C350LP",50,"LED",5,269
"toshiba","55C350LP",55,"LED",6,269
"toshiba","65C350LP",65,"LED",6,333
"philips","50PUT8217/79",49,"LED",5.5,248
"philips","50PUT8217/75",49,"LED",5.5,248
"philips","75PUT8507/79",75,"LED",5.5,537
"philips","75PUT8507/75",75,"LED",5.5,537
"tcl","85P735",85,"LED",5,728
"tcl","85C735",85,"LED",4,941
"philips","55PUT8217/79",55,"LED",5.5,293
"philips","55PUT8217/75",55,"LED",5.5,293
"lg","43UQ751C0LF",43,"LED",3.5,284
"lg","50UQ751C0LF",49,"LED",4,342
"lg","55UQ751C0LF",55,"LED",4,419
"lg","65UQ751C0LF",65,"LED",4,532
"lg","75UQ801C0LB",75,"LED",5,605
"lg","42LX1Q6LA",42,"OLED",4.5,232
"lg","42LX1QPSA",42,"OLED",4.5,232
"lg","48LX1Q6LA",48,"OLED",4.5,284
"lg","48LX1QPSA",48,"OLED",4.5,284
"lg","55LX1Q6LA",55,"OLED",4.5,349
"lg","55LX1QPSA",55,"OLED",4.5,349
"caixun","LE-24T2",24,"LED",5.5,70
"caixun","LE-24T3",24,"LED",5.5,70
"caixun","LE-24V1",24,"LED",5.5,70
"caixun","LE-24V2",24,"LED",5.5,70
"caixun","LE-24V3",24,"LED",5.5,70
"prism+","Q65 PRO QE",65,"LED",5.5,400
"kogan","KALED50XU9220STE",49,"LED",5,284
"akai","AK2421FHD",24,"LED",6,68
"akai","AK2421HD",24,"LED",6,68
"akai","AK2421S5D",24,"LED",6,68
"polaroid","PL3222HDG",32,"LCD",6,103
"teac","LE32GA322",31,"LED",5.5,110
"caixun","LE-39T1",38,"LED",6,138
"caixun","LE-39T2",38,"LED",6,138
"caixun","LE-39T3",38,"LED",6,138
"caixun","LE-39V1",38,"LED",6,138
"caixun","LE-39V2",38,"LED",6,138
"caixun","LE-39V3",38,"LED",6,138
"lg","50UR765H0VC",49,"LED",4.5,287
"lg","55UR765H0VC",55,"LED",5.5,295
"lg","65UR765H0VC",65,"LED",5,422
"caixun","LE-40T2",39,"LED",6,151
"caixun","LE-40T3",39,"LED",6,151
"caixun","LE-40V1",39,"LED",6,151
"caixun","LE-40V2",39,"LED",6,151
"caixun","LE-40V3",39,"LED",6,151
"lg","75UR765H0VC",75,"LED",5.5,514
"caixun","LE-42T1",41,"LED",6,159
"caixun","LE-42T2",41,"LED",6,159
"caixun","LE-42T3",41,"LED",6,159
"caixun","LE-42V1",41,"LED",6,159
"caixun","LE-42V2",41,"LED",6,159
"caixun","LE-42V3",41,"LED",6,159
"caixun","LE-43T1",42,"LED",6,162
"caixun","LE-43T2",42,"LED",6,162
"caixun","LE-43T3",42,"LED",6,162
"caixun","LE-43V1",42,"LED",6,162
"caixun","LE-43V2",42,"LED",6,162
"caixun","LE-43V3",42,"LED",6,162
"tcl","65C935",64,"LED",3,689
"tcl","75C935",75,"LED",3.5,810
"bauhn","ATV75UHDW-0622",75,"LED",6,469
"blaupunkt","BP860USG9700",86,"LED",4,988
"hisense","55U7HAU",55,"LED",4.5,380
"hisense","55U7HNZ",55,"LED",4.5,380
"hisense","65U7HAU",65,"LED",5,464
"hisense","65U7HNZ",65,"LED",5,464
"hisense","75U7HAU",75,"LED",5,599
"hisense","75U7HNZ",75,"LED",5,599
"hisense","85U7HAU",85,"LED",4.5,868
"hisense","85U7HNZ",85,"LED",4.5,868
"hisense","32A4HAU",32,"LED",6,104
"hisense","40A4HAU",40,"LED",6,135
"samsung","QA98QN100BW",98,"LED",3,1602
"samsung","QA98QN100BS",98,"LED",3,1602
"samsung","QA98QN100B*",98,"LED",3,1602
"hisense","55U7H series",55,"LED",4.5,380
"hisense","65U7H series",65,"LED",5,464
"hisense","75U7H series",75,"LED",5,599
"hisense","85U7H series",85,"LED",4.5,868
"samsung","HG43Q60BAAW",43,"LED",4,259
"samsung","HG50Q60BAAW",49,"LED",4.5,295
"samsung","HG55Q60BAAW",55,"LED",5,321
"samsung","HG65Q60BAAW",65,"LED",5,430
"samsung","HG75Q60BAAW",75,"LED",4.5,671
"bauhn","ATV40FHDG-1122",39,"LED",6,148
"bauhn","ATV40FHDG-0822",39,"LED",6,148
"kogan","LE-40T1",40,"LED",6,151
"kogan","KALED40GF7600VA",40,"LED",6,151
"lg","OLED55CS6LA",55,"OLED",4.5,375
"lg","OLED55CSPSA",55,"OLED",4.5,375
"lg","OLED65CS6LA",65,"OLED",5,462
"lg","OLED65CSPSA",65,"OLED",5,462
"lg","OLED77CS6LA",77,"OLED",5.5,572
"lg","OLED77CSPSA",77,"OLED",5.5,572
"lg","42LX3Q6LA",42,"OLED",4.5,232
"lg","42LX3QPSA",42,"OLED",4.5,232
"lg","50QNED7SSQA",49,"LED",5,269
"lg","55QNED7SSQA",55,"LED",4.5,346
"lg","65QNED7SSQA",65,"LED",5,419
"lg","75QNED7SSQA",75,"LED",6,477
"eko","K32DVD",32,"LCD",5,131
"smarttech","SMT-U50T1",50,"LED",6,210
"smarttech","SMT-U55T1",55,"LED",6,247
"smarttech","SMT-U65T1",65,"LED",5.5,386
"kogan","LE-32T1",32,"LED",5.5,110
"kogan","KALED32QH6200VA",32,"LED",5.5,110
"kogan","LE-24T1",24,"LED",5.5,70
"kogan","KALED24DH5200VA",24,"LED",5.5,70
"lg","OLED97G2PSA",97,"OLED",6,802
"lg","OLED97G26LA",97,"OLED",6,802
"sphere","S8LED185",19,"LED",4.5,67
"sphere","S8LED185S",19,"LED",4.5,67
"sphere","S8LED215",22,"LED",4,93
"sphere","S8LED215S",22,"LED",4,93
"sphere","S8LED238",24,"LED",4,100
"sphere","S8LED238S",24,"LED",4,100
"bauhn","ATV70UHDT-1022",70,"LCD",6,420
"blaupunkt","BP550USG9700",55,"LCD",4.5,380
"hisense","55U8HAU",55,"LED",3.5,476
"hisense","55U8HNZ",55,"LED",3.5,476
"hisense","65U8HAU",65,"LED",3.5,638
"hisense","65U8HNZ",65,"LED",3.5,638
"smarttech","SMT-H32T1",31,"LED",5.5,110
"smarttech","SMT-F40T1",39,"LED",6,151
"sphere","S8LED215 series",22,"LED",4,93
"signify","EA2277",55,"LED",4.5,378
"jvc","AV-H323115A11",32,"LCD",5.5,118
"jvc","LT-32N3115A11",32,"LCD",5.5,118
"hisense","55U8H series",55,"LED",3.5,476
"jvc","LT-40N5115A11",40,"LCD",5,186
"jvc","AV-H657115A11",64,"LCD",4.5,512
"jvc","LT-65N7115A11",64,"LCD",4.5,512
"jvc","AV-H557135A11",54,"LCD",4.5,375
"jvc","LT-55N7115A11",54,"LCD",4.5,375
"jvc","NA",54,"LCD",4.5,375
"jvc","AV-H437115A11",42,"LCD",4,269
"hisense","65U8H series",65,"LED",3.5,638
"linsar","LS98UHDNF",98,"LCD",6,823
"akai","AK5021S6WOS",49,"LED",6,220
"blaupunkt","BP400FSG9700",40,"LCD",5,186
"chiq","L32D6C",31,"LED",5.5,112
"eko","K75USW",75,"LCD",3.5,840
"blaupunkt","BP650USG9700",64,"LCD",4.5,512
"kogan","KALED55RT9230SVA",55,"LED",6,247
"lg","55AN960H0SD",55,"OLED",6,258
"lg","65AN960H0SD",65,"OLED",6,320
"englaon","LED40X70",40,"LED",6,140
"hisense","75U80HAU",75,"LED",3,955
"hisense","55X8HAU",55,"OLED",5,319
"hisense","65X8HAU",65,"OLED",6,369
"hisense","65U9HAU",65,"LED",3.5,649
"hisense","65X9HAU",65,"OLED",5,459
"hisense","98U7HNZ",98,"LED",5,1028
"hisense","98U7HAU",98,"LED",5,1028
"hisense","98U7H series",98,"LED",5,1028
"linsar","LS82UHDNF2",82,"LCD",5.5,630
"englaon","LED32X70",32,"LED",4.5,148
"englaon","Smart LED TV",32,"LED",4.5,148
"furrion","FDFD24D4D",24,"LCD",3.5,120
"kogan","KAOLED55X2SKA",55,"OLED",4,424
"kogan","KAOLED65X2SKA",65,"OLED",4,586
"tcl","65RP630",64,"LED",8,220
"tcl","55RP630",55,"LED",7,190
"lg","43UQ901C0SD",43,"LED",3.5,276
"lg","50UQ901C0SD",49,"LED",4,331
"lg","55UQ901C0SD",55,"LED",4,419
"lg","65UQ901C0SD",65,"LED",4,543
"lg","75UQ901C0SD",75,"LED",5,605
"lg","86UQ901C0SD",86,"LED",4,915
"linsar","LSK55WSFW",55,"LCD",6,272
"bauhn","ATV60UHDW-1023",60,"LCD",6,296
"blaupunkt","BP240HSG9700",24,"LED",4,105
"iluma","ILU-SMARTTV32-DVD",32,"LCD",5,119
"iluma","VK3201D",32,"LCD",5,119
"iluma","VK3202D",32,"LCD",5,119
"iluma","VK3203D",32,"LCD",5,119
"iluma","VK3204D",32,"LCD",5,119
"iluma","VK3205D",32,"LCD",5,119
"linsar","LSK32WSFW",32,"LCD",6,105
"kogan","KALED75XU9420STA",75,"LED",6,488
"kogan","KALED32RH9510STA",31,"LED",6,104
"tcl","58P635",57,"LED",6,251
"linsar","LS75UHDZEN",74,"LCD",6,480
"eko","K750USG",75,"LCD",3,949
"iluma","ILU-SMARTTV24-DVD",24,"LCD",3.5,112
"iluma","VK2401D",24,"LCD",3.5,112
"iluma","VK2402D",24,"LCD",3.5,112
"iluma","VK2403D",24,"LCD",3.5,112
"iluma","VK2404D",24,"LCD",3.5,112
"iluma","VK2405D",24,"LCD",3.5,112
"eko","K70USW",70,"LCD",4,630
"eko","K700USG",70,"LCD",3.5,695
"jvc","LT-75N7125A11",74,"LCD",3.5,811
"eko","K400DVD",40,"LCD",5,175
"iluma","ILU-SMARTTV32-DVD, VK3201D, VK3202D; VK3203D, VK3204D, VK3205D",32,"LCD",5,119
"iluma","ILU-SMARTTV24-DVD, VK2401D, VK2402D, VK2403D, VK2404D, VK2405D",24,"LCD",3.5,112
"kogan","KALED58TU9420SKA",58,"LED",4.5,410
"jvc","AV-HQ507115A11",50,"LCD",3.5,374
"jvc","LT-50NQ7115A11",49,"LCD",5,253
"jvc","LT-32N3135A",32,"LED",5.5,110
"kogan","KALED70TX9520SKA",70,"LED",4.5,580
"linsar","LS85UHDZEN",85,"LCD",6,610
"kogan","KAQLED85XQ98JSTA",85,"LED",4,974
"kogan","KAQLED85XQ98JSTB",85,"LED",4,974
"kogan","KAQLED85XQ98JSTC",85,"LED",4,974
"kogan","KAQLED85XQ98JSTD",85,"LED",4,974
"bauhn","ATV43UHDT-0123",43,"LED",6,170
"jvc","LT-55NQ7105A11",55,"LCD",5,330
"bauhn","Tizen TV",65,"LED",6,360
"bauhn","ATV65UHDT-0123",65,"LED",6,360
"bauhn","ATV65UHDT-0922",65,"LED",6,360
"sony","KD-55X80L",55,"LED",3.5,467
"sony","KD-65X80L",65,"LED",4,544
"kodak","KD40WOS2",39,"LCD",6,150
"kogan","KALED50RN9220STA",49,"LED",5,277
"kogan","KALED50RN9220STB",49,"LED",5,277
"kogan","KALED50RN9220STC",49,"LED",5,277
"kogan","KALED50RN9220STD",49,"LED",5,277
"kogan","KAQLED65XQ98JSTA",64,"LED",4,579
"kogan","KAQLED65XQ98JSTB",64,"LED",4,579
"kogan","KAQLED65XQ98JSTC",64,"LED",4,579
"kogan","KAQLED65XQ98JSTD",64,"LED",4,579
"kogan","KAQLED75XQ98JSTA",75,"LED",4.5,667
"kogan","KAQLED75XQ98JSTB",75,"LED",4.5,667
"kogan","KAQLED75XQ98JSTC",75,"LED",4.5,667
"kogan","KAQLED75XQ98JSTD",75,"LED",4.5,667
"kogan","KAQLED55XQ98JSTA",55,"LED",5,339
"kogan","KAQLED55XQ98JSTB",55,"LED",5,339
"kogan","KAQLED55XQ98JSTC",55,"LED",5,339
"kogan","KAQLED55XQ98JSTD",55,"LED",5,339
"kogan","KALED65XU9220STB",64,"LED",5.5,404
"kogan","KALED65XU9220STC",64,"LED",5.5,404
"kogan","KALED65XU9220STD",64,"LED",5.5,404
"kogan","KALED65XU9220STE",64,"LED",5.5,404
"kogan","KALED65XU9220STF",64,"LED",5.5,404
"englaon","LED24X70",24,"LED",4.5,102
"englaon","LED24X70, LED24X90",24,"LED",4.5,102
"polaroid","PL3221HDC",32,"LCD",6,102
"dgtec","DG65UHDOS",65,"LED",6,367
"sony","XR-55A80L",55,"OLED",4,387
"sony","XR-65A80L",65,"OLED",5,451
"linsar","LS50UHDZEN",49,"LCD",6,225
"linsar","LS55UHDZEN",55,"LCD",6,272
"teac","LEV24A423",24,"LED",5,83
"akai","AK7522S7TZN",74,"LCD",6,480
"kogan","KAQLED50XQ98JSTA",49,"LED",3.5,382
"kogan","KAQLED50XQ98JSTB",49,"LED",3.5,382
"kogan","KAQLED50XQ98JSTC",49,"LED",3.5,382
"kogan","KAQLED50XQ98JSTD",49,"LED",3.5,382
"monster","MT24HDW-LT22",24,"LED",6,66
"monster","MT32HDW-LT22",32,"LCD",6,90
"linsar","LSK43WSFW",43,"LCD",6,172
"polaroid","PL55M4G11",54,"LCD",6,254
"lg","32LN340CBSD",32,"LED",5,123
"altius","AT24HDW-BCF",24,"LCD",6,66
"kodak","KD32WOS2",32,"LCD",6,90
"altius","AT32HDW-BCF",32,"LCD",6,90
"kogan","KALED42RF7510SPA",42,"LED",5.5,180
"teac","LEV32A423",32,"LED",5,124
"teac","LEV32A422",32,"LED",5,124
"teac","LEV32A *423 *422",32,"LED",5,124
"akai","AK5022S7TZN",49,"LCD",6,225
"kogan","KALED42RF7510SPB",42,"LED",5.5,180
"kogan","KALED42RF7510SPC",42,"LED",5.5,180
"kogan","KALED42RF7510SPD",42,"LED",5.5,180
"kogan","KALED42RF7510SP*",42,"LED",5.5,180
"teac","LEV24A422",32,"LED",5,124
"sony","XR-77A80L",77,"OLED",5,629
"kogan","KALED43RF9820STA",42,"LED",5,203
"kogan","KALED43RF9820STB",42,"LED",5,203
"kogan","KALED43RF9820STC",42,"LED",5,203
"kogan","KALED43RF9820STD",42,"LED",5,203
"kogan","KALED43RF9820STE",42,"LED",5,203
"akai","AK3221S6WOS",32,"LCD",6,89
"sharp","2T-C32EG1X",32,"LED",5.5,110
"sharp","2T-C42EG1X",42,"LED",5,197
"sharp","4T-C50DK1X",49,"LED",4.5,312
"sharp","4T-C70DL1X",70,"LED",5.5,457
"blaupunkt","BP430FSG9700C",42,"LCD",5,199
"kodak","KD55WOS2",55,"LCD",6,256
"linsar","LS75UHDNF",75,"LED",6,469
"loewe","BILD i65",65,"OLED",5,418
"loewe","BILD i55",55,"OLED",4.5,354
"loewe","BILD i48",48,"OLED",4.5,274
"ffalcon","FF55RU62",55,"LED",7,190
"sharp","4T-C60DL1X",60,"LED",4,504
"bauhn","ATV50UHDT-0323",49,"LCD",6,225
"bauhn","ATV75UHDT-0423",74,"LCD",6,480
"blaupunkt","BP85WOS",85,"LCD",4.5,834
"sony","XR-55X90L",55,"LED",3.5,450
"sony","XR-65X90L",65,"LED",4,535
"lg","OLED42C3PSA",42,"OLED",4.5,232
"lg","OLED42C36LA",42,"OLED",4.5,232
"lg","OLED48A3PSA",48,"OLED",4.5,276
"lg","OLED48A36LA",48,"OLED",4.5,276
"lg","OLED48C3PSA",48,"OLED",4.5,284
"lg","OLED48C36LA",48,"OLED",4.5,284
"lg","OLED55A3PSA",55,"OLED",5,309
"lg","OLED55A36LA",55,"OLED",5,309
"lg","OLED55B3PSA",55,"OLED",4.5,364
"lg","OLED55B36LA",55,"OLED",4.5,364
"lg","OLED55C3PSA",55,"OLED",4.5,349
"lg","OLED55C36LA",55,"OLED",4.5,349
"lg","OLED55G3PSA",55,"OLED",4,422
"lg","OLED55G36LA",55,"OLED",4,422
"lg","OLED65A3PSA",65,"OLED",5.5,378
"lg","OLED65A36LA",65,"OLED",5.5,378
"lg","OLED65B3PSA",65,"OLED",5,444
"lg","OLED65B36LA",65,"OLED",5,444
"lg","OLED65C3PSA",65,"OLED",5.5,411
"lg","OLED65C36LA",65,"OLED",5.5,411
"lg","OLED65G3PSA",65,"OLED",4,532
"lg","OLED65G36LA",65,"OLED",4,532
"lg","OLED77B3PSA",77,"OLED",5,579
"lg","OLED77B36LA",77,"OLED",5,579
"lg","OLED77C3PSA",77,"OLED",5.5,561
"lg","OLED77C36LA",77,"OLED",5.5,561
"lg","OLED77G3PSA",77,"OLED",4.5,718
"lg","OLED77G36LA",77,"OLED",4.5,718
"lg","OLED77Z3PSA",77,"OLED",3.5,871
"lg","OLED83C3PSA",83,"OLED",5.5,656
"lg","OLED83C36LA",83,"OLED",5.5,656
"lg","OLED83G3PSA",83,"OLED",5.5,663
"lg","OLED83G36LA",83,"OLED",5.5,663
"sony","KD-75X80L",75,"LED",4,692
"sony","KD-85X80L",85,"LED",4,878
"samsung","QA65Q60CAW",65,"LED",5.5,394
"samsung","QA65Q60CAS",65,"LED",5.5,394
"samsung","QA65Q63CAS",65,"LED",5.5,394
"samsung","QA65Q6*CA*",65,"LED",5.5,394
"yokohama","YOKT55Q8",55,"LCD",5.5,278
"yokohama","YOKT65Q8",65,"LCD",4,542
"samsung","QA50Q60CAS",49,"LED",5,280
"samsung","QA50Q63CAS",49,"LED",5,280
"samsung","QA50Q6*CA*",49,"LED",5,280
"lg","50QNED81SRA",49,"LED",4.5,295
"lg","50QNED816RA",49,"LED",4.5,295
"lg","55QNED81SRA",55,"LED",4.5,346
"lg","55QNED816RA",55,"LED",4.5,346
"lg","65QNED81SRA",65,"LED",5,433
"lg","65QNED816RA",65,"LED",5,433
"lg","75QNED81SRA",75,"LED",5.5,492
"lg","75QNED816RA",75,"LED",5.5,492
"lg","86QNED81SRA",86,"LED",5,725
"lg","86QNED816RA",86,"LED",5,725
"samsung","QA43Q60CAS",43,"LED",4,259
"samsung","QA43Q63CAS",43,"LED",4,259
"samsung","QA43Q6*CA*",43,"LED",4,259
"samsung","QA55Q60CAW",55,"LED",5,321
"samsung","QA55Q60CAS",55,"LED",5,321
"samsung","QA55Q63CAS",55,"LED",5,321
"samsung","QA55Q6*CA*",55,"LED",5,321
"samsung","QA50QN90CAW",49,"LED",4,346
"samsung","QA50QN90CAS",49,"LED",4,346
"samsung","QA50QN90CA*",49,"LED",4,346
"samsung","QA55QN90CAW",55,"LED",4,416
"samsung","QA55QN90CAS",55,"LED",4,416
